overall,age
65,25
65,25
65,25
65,25
65,26
65,25
65,25
65,25
65,26
65,24
65,26
65,24
65,25
65,26
65,25
65,25
65,26
65,26
65,25
65,26
65,23
65,25
65,25
65,25
65,24
65,26
65,24
65,25
65,26
65,25
65,26
65,27
65,25
65,26
65,26
65,26
65,25
65,25
65,25
65,26
65,27
65,26
65,24
65,26
65,25
65,26
65,25
65,26
65,25
65,27
65,26
65,26
65,26
65,25
65,24
65,26
65,26
65,26
65,26
65,26
65,25
65,26
65,25
65,26
65,25
65,26
65,29
65,27
65,25
65,25
65,25
65,26
65,27
65,28
65,26
65,27
65,28
65,24
65,26
65,26
65,26
65,25
65,26
65,28
65,24
65,26
65,26
65,25
65,25
65,26
65,26
65,27
65,27
65,28
65,26
65,24
65,26
65,27
65,25
65,28
65,25
65,26
65,28
65,27
65,28
65,27
65,27
65,27
65,29
65,28
65,27
65,27
65,27
65,27
65,28
65,28
65,29
65,27
65,29
65,27
65,27
65,27
65,29
65,30
65,26
65,27
65,27
65,27
65,25
65,26
65,30
65,28
65,25
65,26
65,27
65,26
65,26
65,29
65,25
65,26
65,28
65,27
65,30
65,27
65,27
65,26
65,26
65,28
65,29
65,27
65,26
65,27
65,27
65,26
65,26
65,26
65,27
65,27
65,25
65,27
65,27
65,28
65,27
65,27
65,27
65,27
65,26
65,27
65,26
65,26
65,26
65,26
65,26
65,26
65,26
65,28
65,27
65,41
65,37
65,37
65,36
65,34
65,32
65,35
65,36
65,37
65,36
65,35
65,35
65,37
65,34
65,34
65,34
65,36
65,36
65,34
65,33
65,37
65,34
65,32
65,38
65,36
65,34
65,32
65,34
65,37
65,37
65,36
65,36
65,33
65,33
65,33
65,32
65,34
65,40
65,32
65,36
65,33
65,35
65,34
65,33
65,32
65,30
65,38
65,31
65,33
65,31
65,31
65,32
65,31
65,33
65,30
65,30
65,31
65,32
65,33
65,32
65,32
65,33
65,32
65,30
65,31
65,33
65,33
65,33
65,36
65,33
65,33
65,33
65,31
65,33
65,34
65,32
65,33
65,29
65,37
65,30
65,32
65,34
65,33
65,31
65,28
65,32
65,31
65,30
65,32
65,37
65,32
65,36
65,30
65,30
65,32
65,30
65,29
65,35
65,34
65,31
65,31
65,30
65,31
65,29
65,28
65,27
65,29
65,32
65,30
65,28
65,30
65,31
65,29
65,30
65,29
65,33
65,29
65,31
65,29
65,30
65,30
65,30
65,30
65,30
65,29
65,29
65,30
65,32
65,29
65,29
65,31
65,30
65,27
65,27
65,28
65,28
65,30
65,31
65,33
65,30
65,30
65,30
65,32
65,28
65,32
65,28
65,31
65,28
65,28
65,28
65,29
65,27
65,30
65,29
65,28
65,29
65,27
65,30
65,28
65,31
65,29
65,28
65,34
65,31
65,32
65,27
65,30
65,31
65,30
65,31
65,29
65,28
65,31
65,29
65,29
65,28
65,28
65,30
65,30
65,29
65,29
65,29
65,26
65,27
65,27
65,30
65,28
65,34
65,35
65,28
65,29
65,31
65,29
65,28
65,31
65,30
65,30
65,29
65,29
65,34
65,28
65,27
65,29
65,28
65,28
65,27
65,29
65,27
65,32
65,31
65,28
65,29
65,33
65,31
65,27
65,31
65,29
65,34
65,29
65,27
65,29
65,32
65,26
65,29
65,27
65,30
65,27
65,27
65,27
65,28
65,30
65,30
65,28
65,29
65,27
65,32
65,33
65,33
65,36
65,38
65,29
65,30
65,30
65,31
65,37
65,27
65,38
65,38
65,30
65,34
65,35
65,31
65,28
65,27
65,26
65,30
65,32
65,28
65,35
65,27
65,30
65,31
65,26
65,31
65,26
65,28
65,27
65,27
65,27
65,27
65,29
65,29
65,30
65,27
65,26
65,28
65,30
65,28
65,29
65,29
65,27
65,31
65,28
65,26
65,27
65,32
65,29
65,29
65,29
65,30
65,27
65,30
65,28
65,29
65,30
65,31
65,35
65,27
65,31
65,27
65,30
65,28
65,28
65,34
65,32
65,28
65,29
65,27
65,30
65,30
65,30
65,27
65,33
65,28
65,29
65,28
65,27
65,27
65,33
65,29
65,28
65,29
65,31
65,28
65,29
65,28
65,33
65,30
65,28
65,28
65,28
65,30
65,29
65,34
65,30
65,29
65,31
65,28
65,27
65,33
65,33
65,31
65,33
65,30
65,27
65,30
65,29
65,32
65,29
65,28
65,30
65,28
65,28
65,29
65,30
64,17
64,18
64,19
64,17
64,18
64,19
64,18
64,18
64,19
64,18
64,19
64,18
64,19
64,18
64,17
64,18
64,19
64,17
64,20
64,18
64,20
64,19
64,20
64,19
64,19
64,18
64,20
64,19
64,20
64,19
64,19
64,18
64,17
64,19
64,20
64,18
64,19
64,19
64,19
64,19
64,19
64,17
64,17
64,20
64,19
64,19
64,20
64,20
64,21
64,21
64,20
64,19
64,20
64,20
64,18
64,18
64,18
64,19
64,19
64,20
64,20
64,18
64,20
64,20
64,20
64,20
64,20
64,20
64,21
64,20
64,21
64,19
64,21
64,19
64,21
64,21
64,21
64,19
64,19
64,19
64,20
64,18
64,21
64,19
64,20
64,20
64,19
64,21
64,18
64,17
64,21
64,21
64,19
64,19
64,21
64,20
64,21
64,20
64,20
64,20
64,19
64,20
64,19
64,18
64,20
64,19
64,21
64,21
64,21
64,19
64,19
64,20
64,19
64,19
64,19
64,21
64,19
64,21
64,19
64,21
64,21
64,21
64,21
64,21
64,20
64,20
64,22
64,21
64,20
64,20
64,20
64,20
64,21
64,20
64,19
64,21
64,22
64,20
64,19
64,21
64,21
64,20
64,19
64,19
64,19
64,22
64,21
64,21
64,20
64,21
64,22
64,21
64,18
64,20
64,22
64,23
64,23
64,21
64,21
64,22
64,22
64,22
64,20
64,22
64,21
64,21
64,21
64,21
64,21
64,22
64,21
64,21
64,20
64,21
64,20
64,22
64,20
64,22
64,21
64,21
64,20
64,21
64,20
64,20
64,22
64,20
64,20
64,20
64,19
64,19
64,21
64,22
64,18
64,22
64,20
64,19
64,21
64,21
64,19
64,20
64,23
64,22
64,23
64,22
64,22
64,21
64,20
64,22
64,22
64,22
64,21
64,21
64,22
64,22
64,20
64,20
64,21
64,20
64,22
64,21
64,20
64,20
64,20
64,20
64,21
64,22
64,20
64,21
64,22
64,21
64,21
64,21
64,21
64,22
64,20
64,20
64,22
64,19
64,21
64,21
64,20
64,22
64,22
64,20
64,20
64,23
64,22
64,22
64,23
64,23
64,23
64,23
64,22
64,23
64,23
64,23
64,20
64,22
64,22
64,24
64,23
64,23
64,21
64,22
64,23
64,20
64,21
64,22
64,20
64,24
64,21
64,20
64,22
64,21
64,20
64,21
64,20
64,23
64,21
64,20
64,21
64,20
64,24
64,21
64,21
64,22
64,23
64,20
64,21
64,22
64,19
64,23
64,21
64,22
64,20
64,20
64,22
64,20
64,21
64,22
64,22
64,22
64,21
64,22
64,21
64,22
64,22
64,18
64,21
64,21
64,20
64,23
64,22
64,23
64,24
64,24
64,22
64,23
64,24
64,23
64,23
64,22
64,22
64,22
64,21
64,23
64,22
64,23
64,24
64,21
64,20
64,22
64,22
64,22
64,22
64,20
64,23
64,22
64,23
64,22
64,23
64,22
64,23
64,21
64,23
64,19
64,23
64,21
64,23
64,22
64,21
64,23
64,21
64,24
64,21
64,23
64,23
64,23
64,22
64,22
64,23
64,23
64,22
64,20
64,24
64,24
64,24
64,24
64,25
64,24
64,24
64,24
64,24
64,24
64,23
64,23
64,23
64,23
64,24
64,24
64,22
64,23
64,23
64,23
64,22
64,24
64,21
64,22
64,23
64,23
64,22
64,23
64,23
64,22
64,22
64,21
64,25
64,25
64,23
64,21
64,23
64,22
64,22
64,24
64,19
64,22
64,22
64,23
64,24
64,22
64,19
64,23
64,22
64,22
64,22
64,22
64,22
64,23
64,22
64,23
64,25
64,22
64,22
64,25
64,24
64,25
64,24
64,24
64,24
64,24
64,24
64,24
64,24
64,24
64,23
64,24
64,23
64,25
64,22
64,23
64,23
64,25
64,24
64,24
64,23
64,22
64,23
64,22
64,22
64,24
64,25
64,23
64,22
64,23
64,25
64,25
64,25
64,21
64,22
64,23
64,23
64,23
64,23
64,23
64,24
64,24
64,22
64,24
64,23
64,23
64,24
64,25
64,24
64,24
64,24
64,22
64,24
64,24
64,22
64,23
64,24
64,23
64,26
64,25
64,26
64,24
64,25
64,25
64,25
64,24
64,25
64,25
64,25
64,24
64,23
64,24
64,25
64,25
64,24
64,23
64,23
64,24
64,25
64,24
64,21
64,24
64,23
64,24
64,26
64,24
64,24
64,23
64,23
64,21
64,23
64,21
64,23
64,23
64,23
64,22
64,22
64,25
64,24
64,24
64,22
64,25
64,24
64,25
64,24
64,22
64,24
64,24
64,23
64,23
64,24
64,23
64,23
64,26
64,24
64,22
64,23
64,26
64,25
64,26
64,24
64,25
64,24
64,25
64,23
64,25
64,25
64,25
64,26
64,24
64,24
64,25
64,24
64,23
64,23
64,23
64,23
64,24
64,25
64,25
64,24
64,24
64,24
64,24
64,25
64,25
64,26
64,24
64,24
64,25
64,25
64,24
64,24
64,25
64,24
64,24
64,23
64,26
64,25
64,25
64,25
64,25
64,25
64,26
64,24
64,25
64,25
64,24
64,24
64,25
64,25
64,24
64,27
64,26
64,26
64,28
64,27
64,27
64,25
64,26
64,26
64,27
64,25
64,26
64,25
64,25
64,25
64,27
64,25
64,27
64,26
64,25
64,26
64,25
64,25
64,25
64,25
64,25
64,25
64,27
64,26
64,25
64,25
64,26
64,28
64,26
64,24
64,26
64,26
64,27
64,26
64,26
64,26
64,26
64,26
64,25
64,26
64,25
64,25
64,26
64,24
64,26
64,25
64,25
64,26
64,25
64,25
64,26
64,25
64,26
64,25
64,25
64,25
64,25
64,28
64,28
64,28
64,27
64,27
64,26
64,27
64,25
64,26
64,25
64,26
64,24
64,26
64,26
64,25
64,27
64,24
64,28
64,26
64,26
64,26
64,26
64,25
64,26
64,26
64,29
64,24
64,25
64,24
64,26
64,26
64,25
64,25
64,26
64,27
64,25
64,27
64,25
64,27
64,26
64,24
64,26
64,26
64,26
64,30
64,27
64,27
64,26
64,27
64,28
64,28
64,27
64,27
64,27
64,27
64,26
64,27
64,27
64,27
64,27
64,26
64,26
64,27
64,27
64,28
64,28
64,27
64,27
64,27
64,26
64,29
64,26
64,27
64,27
64,30
64,26
64,26
64,26
64,27
64,28
64,28
64,26
64,27
64,27
64,26
64,27
64,25
64,26
64,26
64,29
64,27
64,25
64,28
64,28
64,29
64,27
64,27
64,27
64,26
64,26
64,25
64,27
64,26
64,28
64,28
64,26
64,25
64,28
64,30
64,28
64,27
64,26
64,27
64,29
64,27
64,28
64,27
64,27
64,25
64,26
64,29
64,27
64,27
64,26
64,27
64,27
64,26
64,29
64,27
64,26
64,26
64,26
64,27
64,28
64,29
64,28
64,27
64,27
64,26
64,27
64,36
64,35
64,35
64,37
64,37
64,32
64,36
64,35
64,36
64,35
64,34
64,33
64,35
64,36
64,42
64,36
64,34
64,37
64,32
64,33
64,36
64,34
64,33
64,37
64,32
64,36
64,32
64,34
64,34
64,33
64,33
64,32
64,33
64,34
64,34
64,33
64,32
64,35
64,35
64,37
64,31
64,33
64,32
64,32
64,36
64,33
64,32
64,31
64,31
64,33
64,32
64,31
64,33
64,30
64,29
64,31
64,30
64,31
64,31
64,36
64,30
64,34
64,32
64,32
64,33
64,32
64,33
64,31
64,33
64,33
64,32
64,32
64,33
64,32
64,28
64,30
64,31
64,35
64,34
64,31
64,33
64,30
64,32
64,31
64,28
64,29
64,32
64,29
64,30
64,30
64,31
64,30
64,31
64,30
64,28
64,32
64,31
64,32
64,30
64,33
64,34
64,29
64,30
64,27
64,32
64,34
64,31
64,33
64,32
64,33
64,31
64,32
64,34
64,31
64,31
64,31
64,28
64,30
64,32
64,30
64,28
64,29
64,28
64,29
64,29
64,33
64,30
64,32
64,27
64,27
64,28
64,28
64,28
64,31
64,28
64,28
64,31
64,31
64,30
64,27
64,36
64,28
64,32
64,27
64,27
64,30
64,32
64,31
64,31
64,30
64,28
64,28
64,28
64,30
64,28
64,28
64,28
64,30
64,31
64,28
64,28
64,30
64,33
64,28
64,28
64,27
64,29
64,28
64,28
64,30
64,28
64,30
64,30
64,27
64,29
64,27
64,30
64,31
64,28
64,28
64,32
64,28
64,27
64,31
64,30
64,28
64,32
64,30
64,28
64,32
64,28
64,30
64,29
64,28
64,28
64,31
64,28
64,27
64,31
64,28
64,29
64,28
64,33
64,28
64,27
64,28
64,31
64,32
64,29
64,28
64,30
64,29
64,35
64,29
64,28
64,27
64,27
64,28
64,33
64,31
64,28
64,30
64,28
64,28
64,28
64,29
64,27
64,31
64,28
64,33
64,30
64,29
64,31
64,27
64,27
64,30
64,34
64,31
64,27
64,33
64,28
64,27
64,26
64,28
64,28
64,29
64,31
64,30
64,28
64,28
64,30
64,29
64,28
64,31
64,33
64,33
64,29
64,29
64,27
64,27
64,28
64,31
64,27
64,29
64,30
64,30
64,29
64,35
64,31
64,31
64,31
64,35
64,35
64,31
64,27
64,31
64,28
64,27
64,29
64,30
64,33
64,33
64,31
64,31
64,31
64,28
64,26
64,31
64,35
64,27
64,31
64,31
64,31
64,28
64,30
64,29
64,35
64,35
64,29
64,31
64,33
64,30
64,27
64,30
64,27
64,29
64,28
64,29
64,29
64,28
64,32
64,30
64,28
64,29
64,28
64,27
64,28
64,29
64,28
64,30
64,29
64,30
64,29
64,29
64,31
64,27
64,30
64,35
64,27
64,28
64,30
64,29
64,31
64,29
64,31
64,31
64,29
64,33
64,29
64,31
63,16
63,17
63,16
63,18
63,18
63,18
63,19
63,17
63,18
63,18
63,18
63,19
63,17
63,18
63,18
63,17
63,18
63,19
63,18
63,18
63,18
63,18
63,17
63,18
63,18
63,18
63,18
63,19
63,18
63,19
63,19
63,20
63,20
63,20
63,20
63,20
63,20
63,18
63,19
63,19
63,19
63,19
63,19
63,18
63,19
63,19
63,20
63,18
63,19
63,17
63,20
63,20
63,20
63,18
63,17
63,19
63,18
63,19
63,19
63,19
63,21
63,19
63,19
63,21
63,19
63,21
63,20
63,20
63,20
63,18
63,20
63,20
63,19
63,20
63,20
63,19
63,17
63,19
63,19
63,19
63,19
63,19
63,19
63,19
63,19
63,21
63,21
63,19
63,19
63,21
63,21
63,19
63,19
63,21
63,20
63,19
63,20
63,18
63,19
63,19
63,20
63,20
63,19
63,19
63,18
63,17
63,19
63,20
63,20
63,20
63,20
63,20
63,20
63,20
63,21
63,19
63,20
63,20
63,20
63,21
63,20
63,20
63,20
63,20
63,20
63,20
63,21
63,19
63,19
63,20
63,21
63,19
63,18
63,20
63,20
63,19
63,18
63,21
63,18
63,19
63,22
63,21
63,21
63,21
63,22
63,21
63,21
63,21
63,21
63,19
63,20
63,20
63,19
63,20
63,19
63,20
63,19
63,21
63,21
63,20
63,21
63,20
63,20
63,21
63,21
63,20
63,20
63,19
63,21
63,20
63,19
63,19
63,19
63,20
63,21
63,21
63,20
63,22
63,22
63,22
63,21
63,20
63,21
63,21
63,22
63,21
63,22
63,20
63,21
63,20
63,20
63,21
63,21
63,20
63,21
63,21
63,19
63,21
63,19
63,20
63,19
63,20
63,21
63,19
63,20
63,19
63,20
63,20
63,21
63,19
63,18
63,19
63,19
63,22
63,22
63,22
63,21
63,22
63,22
63,23
63,22
63,22
63,22
63,22
63,21
63,22
63,22
63,20
63,22
63,21
63,21
63,21
63,21
63,21
63,21
63,20
63,22
63,19
63,19
63,21
63,20
63,20
63,20
63,20
63,22
63,21
63,20
63,19
63,20
63,21
63,21
63,20
63,20
63,19
63,21
63,18
63,22
63,21
63,19
63,19
63,23
63,22
63,22
63,22
63,22
63,23
63,22
63,23
63,21
63,23
63,21
63,23
63,22
63,23
63,22
63,23
63,21
63,21
63,20
63,22
63,21
63,20
63,23
63,21
63,21
63,21
63,22
63,21
63,23
63,23
63,22
63,23
63,21
63,20
63,20
63,21
63,21
63,22
63,21
63,19
63,23
63,21
63,17
63,21
63,22
63,21
63,20
63,23
63,22
63,23
63,23
63,22
63,23
63,23
63,23
63,22
63,23
63,22
63,24
63,23
63,22
63,23
63,23
63,22
63,23
63,23
63,22
63,23
63,23
63,23
63,23
63,24
63,21
63,23
63,22
63,23
63,23
63,22
63,22
63,23
63,22
63,24
63,21
63,22
63,22
63,24
63,22
63,23
63,24
63,22
63,22
63,22
63,22
63,21
63,19
63,22
63,22
63,21
63,24
63,24
63,24
63,24
63,23
63,23
63,22
63,24
63,24
63,25
63,24
63,22
63,23
63,24
63,24
63,23
63,22
63,23
63,24
63,23
63,23
63,23
63,24
63,23
63,22
63,22
63,22
63,24
63,21
63,23
63,23
63,22
63,23
63,24
63,19
63,22
63,24
63,24
63,23
63,23
63,22
63,22
63,22
63,22
63,23
63,21
63,23
63,22
63,21
63,22
63,22
63,23
63,23
63,25
63,24
63,24
63,24
63,24
63,24
63,23
63,24
63,24
63,25
63,23
63,25
63,23
63,24
63,25
63,25
63,24
63,24
63,24
63,24
63,23
63,23
63,21
63,24
63,23
63,21
63,23
63,22
63,24
63,22
63,21
63,24
63,23
63,24
63,24
63,24
63,22
63,24
63,24
63,24
63,24
63,23
63,22
63,23
63,23
63,21
63,23
63,24
63,26
63,25
63,25
63,25
63,25
63,26
63,25
63,26
63,25
63,25
63,25
63,24
63,24
63,23
63,23
63,24
63,24
63,25
63,25
63,24
63,23
63,24
63,25
63,23
63,24
63,23
63,24
63,25
63,26
63,23
63,25
63,23
63,22
63,23
63,23
63,25
63,23
63,22
63,25
63,22
63,25
63,24
63,24
63,25
63,21
63,25
63,24
63,23
63,24
63,24
63,21
63,25
63,24
63,24
63,25
63,24
63,25
63,25
63,24
63,24
63,22
63,24
63,25
63,23
63,23
63,24
63,23
63,23
63,24
63,23
63,25
63,25
63,24
63,24
63,24
63,25
63,23
63,25
63,24
63,24
63,24
63,25
63,26
63,24
63,24
63,23
63,24
63,24
63,25
63,24
63,24
63,25
63,23
63,23
63,24
63,24
63,24
63,24
63,24
63,25
63,26
63,24
63,20
63,26
63,24
63,25
63,26
63,24
63,24
63,26
63,25
63,25
63,25
63,25
63,25
63,24
63,25
63,24
63,23
63,27
63,26
63,25
63,25
63,26
63,26
63,26
63,26
63,25
63,26
63,26
63,25
63,25
63,25
63,24
63,26
63,25
63,26
63,25
63,25
63,24
63,26
63,24
63,23
63,25
63,25
63,25
63,25
63,27
63,24
63,25
63,25
63,26
63,25
63,25
63,25
63,27
63,24
63,25
63,25
63,25
63,26
63,26
63,28
63,26
63,24
63,25
63,25
63,25
63,26
63,26
63,26
63,25
63,26
63,23
63,26
63,26
63,28
63,27
63,26
63,26
63,27
63,26
63,26
63,26
63,26
63,27
63,27
63,26
63,28
63,29
63,26
63,29
63,26
63,26
63,26
63,26
63,26
63,27
63,25
63,25
63,28
63,26
63,27
63,22
63,24
63,25
63,26
63,27
63,27
63,26
63,28
63,28
63,29
63,29
63,28
63,27
63,28
63,28
63,27
63,30
63,27
63,29
63,27
63,30
63,28
63,26
63,27
63,28
63,26
63,26
63,27
63,26
63,26
63,26
63,26
63,28
63,26
63,27
63,26
63,26
63,27
63,27
63,27
63,29
63,26
63,26
63,25
63,26
63,29
63,27
63,27
63,29
63,27
63,27
63,27
63,27
63,28
63,25
63,39
63,35
63,37
63,37
63,36
63,35
63,36
63,38
63,35
63,34
63,37
63,34
63,34
63,31
63,34
63,33
63,33
63,33
63,33
63,33
63,32
63,33
63,31
63,32
63,33
63,31
63,32
63,30
63,31
63,34
63,32
63,34
63,32
63,30
63,31
63,32
63,30
63,30
63,36
63,37
63,28
63,32
63,34
63,31
63,29
63,31
63,31
63,30
63,33
63,31
63,37
63,30
63,36
63,33
63,32
63,34
63,30
63,33
63,31
63,29
63,31
63,28
63,30
63,33
63,31
63,30
63,27
63,30
63,31
63,32
63,31
63,30
63,29
63,31
63,30
63,28
63,28
63,28
63,27
63,31
63,28
63,35
63,29
63,33
63,31
63,28
63,29
63,34
63,30
63,31
63,29
63,32
63,30
63,27
63,27
63,29
63,33
63,30
63,29
63,29
63,29
63,30
63,28
63,27
63,29
63,29
63,29
63,29
63,31
63,30
63,30
63,27
63,29
63,28
63,31
63,29
63,28
63,28
63,28
63,28
63,32
63,29
63,28
63,30
63,32
63,31
63,28
63,32
63,42
63,32
63,27
63,28
63,31
63,28
63,31
63,28
63,30
63,29
63,29
63,29
63,28
63,29
63,32
63,27
63,28
63,28
63,31
63,31
63,29
63,28
63,28
63,29
63,29
63,27
63,33
63,27
63,30
63,30
63,30
63,28
63,29
63,29
63,29
63,35
63,28
63,27
63,28
63,28
63,30
63,28
63,29
63,29
63,32
63,35
63,35
63,35
63,27
63,27
63,27
63,28
63,31
63,33
63,29
63,33
63,33
63,30
63,33
63,33
63,29
63,29
63,31
63,29
63,35
63,32
63,27
63,29
63,29
63,31
63,34
63,29
63,28
63,29
63,29
63,31
63,28
63,33
63,32
63,27
63,30
63,28
63,27
63,28
63,27
63,28
63,29
63,28
63,31
63,31
63,29
63,29
63,27
63,34
63,27
63,27
63,33
63,29
63,28
63,34
63,31
62,17
62,18
62,17
62,17
62,18
62,19
62,19
62,19
62,18
62,17
62,19
62,18
62,19
62,18
62,17
62,18
62,19
62,19
62,18
62,19
62,18
62,18
62,19
62,18
62,19
62,19
62,19
62,19
62,20
62,18
62,18
62,18
62,18
62,18
62,18
62,18
62,18
62,18
62,20
62,20
62,19
62,20
62,20
62,19
62,20
62,19
62,17
62,17
62,19
62,20
62,20
62,18
62,19
62,19
62,20
62,19
62,19
62,20
62,20
62,19
62,20
62,18
62,20
62,19
62,18
62,20
62,18
62,19
62,20
62,21
62,21
62,19
62,19
62,20
62,19
62,20
62,19
62,20
62,19
62,19
62,20
62,20
62,19
62,21
62,18
62,18
62,20
62,18
62,19
62,20
62,18
62,18
62,19
62,18
62,19
62,20
62,21
62,20
62,21
62,19
62,20
62,19
62,20
62,20
62,21
62,20
62,20
62,21
62,19
62,20
62,18
62,19
62,19
62,21
62,19
62,18
62,19
62,20
62,20
62,18
62,19
62,21
62,20
62,19
62,21
62,20
62,19
62,20
62,21
62,21
62,19
62,21
62,20
62,20
62,20
62,20
62,21
62,19
62,20
62,19
62,20
62,19
62,21
62,21
62,21
62,22
62,21
62,21
62,21
62,22
62,22
62,21
62,20
62,21
62,22
62,21
62,20
62,21
62,21
62,22
62,21
62,20
62,19
62,18
62,20
62,21
62,19
62,19
62,19
62,20
62,19
62,21
62,20
62,21
62,22
62,20
62,21
62,22
62,21
62,22
62,22
62,21
62,22
62,21
62,21
62,21
62,21
62,21
62,20
62,20
62,21
62,20
62,21
62,21
62,22
62,20
62,22
62,21
62,20
62,21
62,20
62,19
62,22
62,21
62,20
62,22
62,20
62,21
62,22
62,21
62,20
62,21
62,21
62,18
62,19
62,20
62,21
62,21
62,20
62,22
62,21
62,20
62,21
62,18
62,22
62,22
62,21
62,22
62,22
62,23
62,22
62,23
62,23
62,21
62,22
62,21
62,21
62,21
62,22
62,22
62,20
62,22
62,22
62,21
62,20
62,20
62,20
62,20
62,21
62,21
62,21
62,20
62,20
62,19
62,20
62,21
62,21
62,19
62,21
62,22
62,20
62,23
62,22
62,22
62,22
62,23
62,20
62,22
62,21
62,21
62,20
62,21
62,20
62,21
62,22
62,21
62,21
62,20
62,22
62,22
62,19
62,21
62,21
62,21
62,22
62,23
62,23
62,23
62,23
62,23
62,23
62,23
62,21
62,23
62,22
62,24
62,23
62,21
62,23
62,20
62,23
62,22
62,23
62,23
62,23
62,22
62,21
62,21
62,20
62,21
62,21
62,23
62,22
62,21
62,22
62,20
62,21
62,21
62,22
62,21
62,21
62,21
62,20
62,21
62,22
62,21
62,22
62,23
62,21
62,21
62,20
62,22
62,19
62,20
62,21
62,21
62,21
62,24
62,23
62,23
62,22
62,22
62,24
62,23
62,23
62,22
62,23
62,22
62,22
62,23
62,21
62,22
62,20
62,22
62,22
62,22
62,21
62,20
62,23
62,22
62,22
62,22
62,23
62,22
62,23
62,22
62,22
62,21
62,20
62,22
62,22
62,21
62,23
62,23
62,22
62,22
62,24
62,23
62,23
62,24
62,23
62,23
62,24
62,23
62,23
62,23
62,23
62,23
62,23
62,24
62,24
62,22
62,22
62,22
62,22
62,23
62,22
62,22
62,23
62,20
62,24
62,23
62,24
62,22
62,22
62,21
62,21
62,24
62,22
62,22
62,23
62,25
62,23
62,23
62,22
62,22
62,24
62,22
62,20
62,24
62,22
62,20
62,22
62,20
62,23
62,21
62,22
62,24
62,22
62,22
62,24
62,24
62,23
62,25
62,23
62,24
62,25
62,25
62,22
62,23
62,24
62,23
62,23
62,24
62,23
62,24
62,24
62,23
62,25
62,23
62,25
62,22
62,22
62,23
62,24
62,22
62,23
62,24
62,22
62,22
62,21
62,24
62,23
62,23
62,22
62,24
62,24
62,22
62,24
62,24
62,24
62,24
62,23
62,24
62,23
62,23
62,23
62,23
62,23
62,24
62,23
62,24
62,22
62,22
62,23
62,24
62,21
62,19
62,22
62,26
62,24
62,25
62,25
62,24
62,24
62,24
62,25
62,26
62,25
62,25
62,24
62,24
62,23
62,23
62,25
62,25
62,23
62,24
62,25
62,25
62,24
62,22
62,24
62,25
62,25
62,24
62,24
62,24
62,24
62,24
62,23
62,25
62,23
62,24
62,23
62,25
62,25
62,23
62,24
62,25
62,22
62,25
62,25
62,25
62,24
62,23
62,26
62,25
62,25
62,24
62,24
62,25
62,24
62,25
62,25
62,25
62,26
62,24
62,25
62,21
62,23
62,25
62,24
62,27
62,27
62,26
62,27
62,26
62,27
62,26
62,26
62,26
62,25
62,26
62,24
62,25
62,25
62,25
62,26
62,24
62,25
62,24
62,28
62,25
62,25
62,25
62,25
62,25
62,24
62,27
62,25
62,23
62,26
62,25
62,27
62,27
62,26
62,25
62,25
62,25
62,27
62,23
62,26
62,25
62,25
62,26
62,26
62,25
62,25
62,28
62,26
62,25
62,27
62,26
62,25
62,26
62,26
62,26
62,26
62,24
62,25
62,26
62,26
62,29
62,25
62,27
62,24
62,25
62,27
62,26
62,28
62,26
62,27
62,27
62,26
62,27
62,26
62,25
62,29
62,27
62,30
62,27
62,29
62,27
62,26
62,27
62,27
62,27
62,30
62,26
62,26
62,28
62,26
62,27
62,27
62,28
62,27
62,28
62,27
62,26
62,27
62,27
62,26
62,27
62,26
62,25
62,27
62,28
62,27
62,28
62,27
62,27
62,25
62,27
62,26
62,27
62,27
62,26
62,26
62,27
62,25
62,27
62,27
62,29
62,39
62,35
62,36
62,37
62,34
62,34
62,36
62,38
62,36
62,35
62,39
62,33
62,38
62,35
62,33
62,33
62,35
62,35
62,33
62,34
62,35
62,33
62,34
62,33
62,36
62,32
62,33
62,30
62,32
62,30
62,31
62,32
62,32
62,32
62,32
62,34
62,32
62,33
62,32
62,30
62,31
62,37
62,31
62,34
62,31
62,33
62,35
62,32
62,29
62,30
62,32
62,30
62,32
62,30
62,35
62,30
62,30
62,36
62,29
62,29
62,29
62,29
62,30
62,30
62,29
62,29
62,29
62,30
62,30
62,31
62,28
62,33
62,30
62,33
62,28
62,30
62,30
62,28
62,27
62,31
62,35
62,28
62,29
62,26
62,27
62,30
62,33
62,33
62,29
62,27
62,32
62,29
62,28
62,30
62,29
62,28
62,26
62,32
62,30
62,30
62,28
62,30
62,28
62,30
62,29
62,34
62,34
62,31
62,27
62,31
62,28
62,29
62,28
62,27
62,31
62,29
62,27
62,28
62,33
62,35
62,30
62,35
62,29
62,27
62,29
62,30
62,29
62,30
62,30
62,32
62,30
62,32
62,29
62,31
62,31
62,29
62,36
62,29
62,37
62,28
62,28
62,23
62,30
62,28
62,31
62,30
62,31
62,27
62,31
62,30
62,32
62,33
62,30
62,29
62,33
62,33
62,29
62,31
62,28
62,28
62,27
62,27
62,33
62,33
62,34
62,26
62,29
62,27
62,28
62,33
62,33
62,34
62,30
62,29
62,32
62,29
62,30
62,30
62,28
62,35
62,28
62,28
62,33
62,29
62,31
62,30
62,30
62,30
62,27
62,27
62,28
62,21
62,33
62,30
62,27
62,29
62,32
62,29
62,32
61,17
61,18
61,17
61,18
61,17
61,18
61,19
61,19
61,19
